article_id,comment_counter,comment_id,comment_text,comment_author,timestamp,datetime,year,parentID,is_top_level,TotalVotes,posVotes,negVotes,vote,engagement_bin,threadID,replies,descendantsCount,sender_isSelf,predicted_toxicity_score,predicted_toxicity_level,prediction_confidence
25235615,source1_25235615_26_0,e31c9f693c934e3fa0537e241f151d4a,"It is not Unifor's fault that manufacturing jobs were lost. Put the blame where it belongs: on the FTA, NAFTA, globalization and the Harper government's single-minded support of the oil industry in in Alberta to the detriment of manufacturing in Ontario.",Badriya,1435917964769.0,2015-07-03 10:06:04.769,2015,ee37717eeb9c40538077c5850dbafa32,False,1.0,1.0,0.0,none,med,ee37717eeb9c40538077c5850dbafa32,,,False,0.03309893,1.0,1.0
25142542,source1_25142542_15_1,286375a5ed6b4ceb8f7091a5d69de517,"'[...] and live a life not dependent on the government.'Great, I'm glad that you're going to pave your own roads, teach your own kids, provide your own medical care to your grandparents and run your own police and justice system....Not like those self-made types benefit from legal certainty, stable banking structures or a publicly-trained workforce as they 'work smarter and build wealth' -- nope, it's all that Galtian self-made creativity that does it all....",MMackinnon,1435586874917.0,2015-06-29 14:07:54.917,2015,94471138508d4376852444b0c95ffaa0,False,3.0,4.0,1.0,none,med,94471138508d4376852444b0c95ffaa0,,,False,0.07371122,1.0,1.0
22275323,source1_22275323_160_1_1,33d8a88698424a5498e59bbe1e54450b,"Rob in Calgary, what's also not in dispute is that despite immigration, the ratio of above-65 to 15-64-year-olds in Canada rose in each of the last 4 decades, from 12.5% in 1971 to 13.5% in 1980, to 16.1% in 1990, to 17.7% in 2000, to 20.3% in 2010 and to 23.0% in 2014. (CANSIM table 51-0001). In spite of this inexorable increase, a near-doubling of seniors to working-age in the last 40 years, there was no decline in public services provided to seniors and no catastrophic change required to Canada's tax and spending policies. The change to the demographic ratio would have been more pronounced without immigration, and government policies would have shifted somewhat more, but the idea that immigration is somehow ""saving"" the economy is pure, unadulterated hogwash that doesn't stand up to scrutiny.",Concerned Citizen ETown,1420316392154.0,2015-01-03 20:19:52.154,2015,d2bed762a4b54b83aaba142025e68862,False,1.0,1.0,0.0,none,med,d794f073360f43488cac226abeed8bee,,,False,0.02343543,1.0,1.0
25731634,source1_25731634_286_1,ae94d01aab5e4b968fd8731a46577a03,"You know, in the article, he does mention owning a family house in Canada. That would be a first guess as to where he could vote. Weirdly, that probably qualifies him to be named as a Senator from that province.",MMackinnon,1438100385256.0,2015-07-28 16:19:45.256,2015,664371678551488c9d292ad30707b6fd,False,3.0,3.0,0.0,none,med,664371678551488c9d292ad30707b6fd,,,False,0.013320025,1.0,1.0
23598822,source1_23598822_125_1,2713a76fc44041a29fb10da589a80404,It's not about ISIS. It's about Harper attending to his business as Prime Minister. ISIS threat to Canada is a Harper and popular media invention.,DJCC,1427307700644.0,2015-03-25 18:21:40.644,2015,35d58e0325b04f8f90d57f84cc73d073,False,1.0,2.0,1.0,none,med,35d58e0325b04f8f90d57f84cc73d073,,,False,0.104795754,1.0,1.0
26897401,source1_26897401_7_0_0,dbd6ee1fbb9f44aca1dffe2a71317f52,"I agree entirely. The Republicans under Lincoln were mainly a radical abolitionist party while the Democrats were conservative, supporting the slave owners. Over a period of time in the 20th century (probably starting under FDR and ending with Reagan's 'southern strategy'), the two parties completely swapped political positions",Big Bill5,1445455819311.0,2015-10-21 19:30:19.311,2015,7eb357b0edec4c1c802926b18c09b429,False,5.0,6.0,1.0,none,med,1e81f8b92183451593a753b53fd541ce,,,False,0.102192536,1.0,1.0
23774764,source1_23774764_11_0,68f07162538a415ea4c32b02ac381322,no jennifer rubin,The Last Truthbender,1428045151986.0,2015-04-03 07:12:31.986,2015,d1a94a2de847479bbfefcce74eb60e7c,False,5.0,5.0,0.0,none,med,d1a94a2de847479bbfefcce74eb60e7c,,,False,0.045378547,1.0,1.0
24386991,source1_24386991_38_2_0,d7d9af0a9d394212a3525111f8c3d3ee,Precisely. The WR will always to the right wing fringe party. The PC?s have been blown out of centre by Notley?s moderate ideology.,chinook111,1431444515350.0,2015-05-12 15:28:35.350,2015,5e65a87eabdc4e2ab798b998efededc9,False,1.0,1.0,0.0,none,med,f1945e3650364525bd51e502fa1bdb6e,,,False,0.113263406,1.0,1.0
26504892,source1_26504892_40_0,76119551a48544c48a7d199ff7dbaa2a,"Generally, no they are not. Our tax laws are not like the US. If you are an American, you have to file American tax returns. If Canadian, if you elect to change your residency (nothing to do with citizenship) and make changes that appear permenent, you are a non-resident for tax purposes.",Blakdann,1443126809591.0,2015-09-24 20:33:29.591,2015,68870c73459240fb9d90f60cb6c5f33a,False,1.0,1.0,0.0,none,med,68870c73459240fb9d90f60cb6c5f33a,,,False,0.02035702,1.0,1.0
22882822,source1_22882822_0_6_1,530caca8215041e0ae70dcaefd95ad46,THe job of Minister of Immigration is not to NEGOTIATE with people from other countries! Good lawd no wonder you idiots follow around after fools and imbeciles like Harper and Kenney salivating to lick their boots. As for Trudeau's travel experiences - you're probably wrong there too and just spreading bile like a good Harper War Room poster.,sirencall,1423607318981.0,2015-02-10 22:28:38.981,2015,0b41f29c42874d908a6e8bb104e597f1,False,1.0,2.0,1.0,none,med,b8252f3e900c4cff8cf6908941e5c317,,,False,0.71760553,3.0,1.0
27909951,source1_27909951_6_0,670492b0c92743b3bba668968961bc6f,I cannot believe that this comment has 7 upvotes. It is paranoid and barely coherent.,Kirk21,1450918211255.0,2015-12-24 00:50:11.255,2015,32d08fe2976a4caeb49b19057704e166,False,1.0,2.0,1.0,none,med,32d08fe2976a4caeb49b19057704e166,,,False,0.30427247,2.0,1.0
24349805,source1_24349805_5_0_0,869ee9648eae409bb45307cc49c89537,"Would you define how you perceive religious education should be, please?",Jayson007,1431198557389.0,2015-05-09 19:09:17.389,2015,d2ccb284151f491bb3dea7dd159b7a71,False,3.0,3.0,0.0,none,med,068bcdfc3017486d9bbe013e63a059fa,,,False,0.026735162,1.0,1.0
27388857,source1_27388857_0_4,ebe24cef21084198a6bce94fb9460c01,"Great comment, thank you.",brbennet,1448157402918.0,2015-11-22 01:56:42.918,2015,9d2b09498d7b45ccbb8da2c0852370d9,False,1.0,1.0,0.0,none,med,9d2b09498d7b45ccbb8da2c0852370d9,,,False,0.006440107,1.0,1.0
27218772,source1_27218772_25_0,121ece04e5e64d6b80dc609f5d345efd,More tax to waste among its public sector friends.,OakvilleCA,1447341178247.0,2015-11-12 15:12:58.247,2015,4fa41f30e465411ca951fc1ec997a0cb,False,3.0,6.0,3.0,none,med,4fa41f30e465411ca951fc1ec997a0cb,,,False,0.08004235,1.0,1.0
23427570,source1_23427570_4_0_0,118a57071b5146d9a329ff4eec9e35e0,Drive-by trolling keeping your fevered little mind busy?,Don227,1426247668949.0,2015-03-13 11:54:28.949,2015,b8b80e8146c14eaa87681fe66c587798,False,2.0,3.0,1.0,none,med,9c95bd584feb4304b62ef438a72fc8bd,,,False,0.40336934,2.0,1.0
26893759,source1_26893759_0_3_3,e49fdc06de194ab19a42b92329899d84,Rochdale is just sad taxpayers won't be footing the bill for his boutique granite countertops and patio.,ThoseAreNotMyWords,1445486398556.0,2015-10-22 03:59:58.556,2015,241573728afe49b99e5180dd6c5a310e,False,1.0,2.0,1.0,none,med,7aa93db507c9446d95c603d7cabf2af8,,,False,0.054779384,1.0,1.0
27637057,source1_27637057_6_2_3,555d8cf6c6d04fe1ba6ceb480010b52d,"To cite just one counterexample, there is nothing against homosexuality in the New Testament. Christian homophobes, of whom there are many, rely on Leviticus as good doctrine. Most Christians will cherry-pick the Old Testament whenever it supports their position.",Western woods,1449625594824.0,2015-12-09 01:46:34.824,2015,1a23ceeaaeab4556b8b06da83f26a33c,False,4.0,4.0,0.0,none,med,714175e3c8fd4907914e0213a7570258,,,False,0.3234372,2.0,1.0
26287563,source1_26287563_63_0,5b108654a0b44ac6b6e581fb0ed6daff,getting pretty crowded under there!,dna442,1441892199239.0,2015-09-10 13:36:39.239,2015,2fcc23262779481b85d89be004908490,False,4.0,4.0,0.0,none,med,2fcc23262779481b85d89be004908490,,,False,0.048099842,1.0,1.0
27669712,source1_27669712_33_0,eda1e37e5c294abf8717d17e3a0d4225,"AV (ranked ballots in single member ridings) works as well as possible for single-seat positions such as party leader, mayor, Speaker. But it is a lousy system to elect MPs.",Pat2V6,1449808125414.0,2015-12-11 04:28:45.414,2015,ff0deb1ff2394f79abeaaa42642205c0,False,1.0,1.0,0.0,none,med,ff0deb1ff2394f79abeaaa42642205c0,,,False,0.1013248,1.0,1.0
26995382,source1_26995382_9_0_2,579163a5b2434616b6924e17947938f4,You are being serious right?,Fast Teddy,1445963801735.0,2015-10-27 16:36:41.735,2015,f6fafcb9dbfa433fa678bf759826a4b8,False,1.0,1.0,0.0,none,med,9d15402f2a6f45d58e571e66761cb7eb,,,False,0.030034892,1.0,1.0
27215996,source1_27215996_31_0,9453be6035b246ad90afcdb8f54bdce6,There would be no Canada without the British. We would all be Americans today.,roodthing,1447340891569.0,2015-11-12 15:08:11.569,2015,54b16c6d9acb41cbabf016205259f3a9,False,1.0,2.0,1.0,none,med,54b16c6d9acb41cbabf016205259f3a9,,,False,0.06579731,1.0,1.0
24459857,source1_24459857_25_1_0,cf3b38d6bffb4212acb9ea588c06fe4b,"I totally support the natives. I only purchase native tobacco products as I refuse to support the organized crime ring and social terrorists that the public health mafia has evolved into. I refuse to pay extortion tax that is used against me and others who chose to use a legal product. remember Nuremberg, least we forget",RMofffatt,1432132719389.0,2015-05-20 14:38:39.389,2015,8d764e0d66214a5696e48573f3254cb8,False,3.0,3.0,0.0,none,med,004e5081cb9a41619bb31a886aff5965,,,False,0.15545623,1.0,1.0
27438101,source1_27438101_4_0,e50034b788a642b2bb8ee3faf9ecc3f4,"Chretien never scrapped GST and ignored Kyoto after he signed it. Junior will probably be suckered into some disastrous policy by the EU and PRC, then create more disaster for Canada by slavishly following it.",Xandoli,1448318773912.0,2015-11-23 22:46:13.912,2015,c6dd940f25304b498965e120e96f2213,False,5.0,8.0,3.0,none,med,c6dd940f25304b498965e120e96f2213,,,False,0.3250515,2.0,1.0
27550301,source1_27550301_13_0,abed4c6546a249ae8dd30f88ddfb76f7,Well said!,Richard Keho,1449240837863.0,2015-12-04 14:53:57.863,2015,86499e13da27434ea9dda950ec7159a6,False,2.0,2.0,0.0,none,med,86499e13da27434ea9dda950ec7159a6,,,False,0.008356431,1.0,1.0
25867616,source1_25867616_55_0,bb236e4412594e9fb6dd104d84497ef9,The system is beter changed to a representational system. Its the product of horse and carriage days and no longer works for the majority of Canadians.,Tervvo,1439072171017.0,2015-08-08 22:16:11.017,2015,0cbea8e9581d419aa10f1022077a871e,False,4.0,4.0,0.0,none,med,0cbea8e9581d419aa10f1022077a871e,,,False,0.03357032,1.0,1.0
24704035,source1_24704035_43_0,ba4da7cb3cbc4134be4391dfa4521be3,How nice that you want to pick the students' issues for them.,CharlesV2,1433184202226.0,2015-06-01 18:43:22.226,2015,04d72f5cc8c9449e9cdab39b43c10d96,False,5.0,9.0,4.0,none,med,04d72f5cc8c9449e9cdab39b43c10d96,,,False,0.014765122,1.0,1.0
26147740,source1_26147740_18_0_2,c442341dde0a4c6da839cac0a0dee226,"You need to look back a little further in time for causes. Russia didn't instigate or foster the violent Kiev coup, and it didn't force the subsequent interim government to immediately attempt to repeal a 2012 law making Russian one of the country's two official languages (the attempt was vetoed by the interim president, but the clear message was sent both to ethnic eastern Ukrainians and an alarmed Moscow). Russia also didn't make Oleg Tyahnibok's ultra-right Svoboda (Freedom) threaten not only to ban the Russian language completely, but also to strip Ukrainian citizenship from the couuntry's Russian speakers. And it didn't give neo-Nazi, anti-Russian militias access to government arsenals and virtual control of ""security"" on Kiev's streets. Eastern and southern Russian-speaking Ukrainians were terrified, and for good reason. If the same thing happened to an American enclave in an unstable country, we know very well what would have happened.",Nick Wright,1440873431445.0,2015-08-29 18:37:11.445,2015,839d572e49a741aab90ac3d133b795e2,False,4.0,9.0,5.0,none,med,4ada6052987944c59a61711be2687a8f,,,False,0.09481675,1.0,1.0
27550303,source1_27550303_1_1,5ff40b0ea90a401d91f73eb2ab693b30,"Of course he's still governed by the Constitution. And he's stated no intention of changing it. He just doesn't like the oath of allegiance, which has nothing to do with the constitution. I don't like the oath either.",Richard Roskell,1449080068179.0,2015-12-02 18:14:28.179,2015,6fc7c27187ac4c04aaa5199147a90d25,False,3.0,4.0,1.0,none,med,6fc7c27187ac4c04aaa5199147a90d25,,,False,0.022846194,1.0,1.0
26691065,source1_26691065_7_0,ed2306b71d614ea08f2e9f465d155c69,He'll find out what it's like to be a second class MP if he wins!,Rob P.,1444223239238.0,2015-10-07 13:07:19.238,2015,f9c642fa1f2c4e39989809ee4b6edb1a,False,2.0,11.0,9.0,none,med,f9c642fa1f2c4e39989809ee4b6edb1a,,,False,0.12520397,1.0,1.0
26151235,source1_26151235_43_2_2,bbed51810c894fae9a19edcb86ecf111,Godwin's Law 2.0,Pifco,1441036983278.0,2015-08-31 16:03:03.278,2015,cd2ef76013bd471ba65f264f8db57f67,False,3.0,3.0,0.0,none,med,59e30e7b209f42bea2f65e29408617fa,,,False,0.017466826,1.0,1.0
24092349,source1_24092349_0_1,972c4ef8b1ba4c0dbab66f597a5afdba,"When you combine Ontario Voter Apathy (last election only 52% of eligible voters exercised their option to vote) with the directives from the Public Civil Servants who vote en masse in blocs, it's going to be difficult to un-seat these miscreants from power. The First Past the Post system is the worst system of electioneering going and the fact that provincial civil servants are allowed to vote in clearly conflict of interest elections will continue to allow the lunatics to be in charge of the asylum.",Barnsy,1429883671837.0,2015-04-24 13:54:31.837,2015,2d1d55bc917c4328bd988b752f6b33ba,False,1.0,3.0,2.0,none,med,2d1d55bc917c4328bd988b752f6b33ba,,,False,0.36456755,2.0,1.0
24398966,source1_24398966_10_0_0,0654fae7bd2046eaa61d9f84f41b1f17,"Any one example of when their projections were correct in the past? Never mind that they lie outright about the debt - they push hard on the net number but at the same time the outstanding debt is already over $314.5 Billion - and one service and and pay interest on the outstanding debt (and not on the smaller net debt which is the difference between the outstanding and the assets) And it is practically impossible to dislodge them already - there are already 1,300,000+ public servants and 1,000,000+ public sectors retirees (plus their spouses and kids). With the new pension plan grab, the carbon tax that will come after the federal election and the future infrastructure projects there is the possibility for an extra of 100, 000 public servants to be added to the provincial payroll - and this when for each 10 employees in the private sector Ontario has 3 heavily overpaid, over-pensioned and over-benefited public servants.",TheManwhoStaresatSheeple,1431478268696.0,2015-05-13 00:51:08.696,2015,7e19c61d9e304dfeaaedb3506996731d,False,3.0,3.0,0.0,none,med,9d46018c2ae54a5f8e9b4ddd8311f51d,,,False,0.102192536,1.0,1.0
25904360,source1_25904360_72_0,7e54995725de429e9c8ee7f9af0e5396,I heard years ago that one of the reasons Mr. Rae left the NDP was motivated by policy toward Israel. So I find it very positive to find him expressing a position in support of Canada's interest as something quite distinct from aping Likud. And I very much agree with the his position and his rationale in support of it.,ProtanopeSJ,1439229177723.0,2015-08-10 17:52:57.723,2015,5c2f1f8cc7744514a3bbab89b90c9dd2,False,2.0,4.0,2.0,none,med,5c2f1f8cc7744514a3bbab89b90c9dd2,,,False,0.021196328,1.0,1.0
27274186,source1_27274186_7_0_0,7f66f4473adc4430b890660cfd0f1516,The Trojan horse has breached the door. Good luck Canada!,levelingtheplayingfield,1447726514193.0,2015-11-17 02:15:14.193,2015,313eb0aa7db243b5afa1af608ffdec78,False,4.0,5.0,1.0,none,med,d87916db67384179a047f88e53cb1fe0,,,False,0.11223003,1.0,1.0
27185790,source1_27185790_16_0,84a1a9838aa44248850b032c432cdba9,"'...It is possible to have a robust military and presence on a global scale, support our allies when necessary and treat our veterans with the respect they deserve and earn in their roles in sacrifice, valour and commitment. This. ^^",Unca C,1447177492370.0,2015-11-10 17:44:52.370,2015,ae787622036e4e8d8c7d48d5d6bf7a6f,False,3.0,4.0,1.0,none,med,ae787622036e4e8d8c7d48d5d6bf7a6f,,,False,0.013320025,1.0,1.0
27933568,source1_27933568_130_1,03e7ea00a8904dbaa9b541b131d85c4e,Never equate a federal party with a provincial party. Comparing a provincial party with a federal party is like comparing apples to lemons.,Work At Home Guy,1451450584993.0,2015-12-30 04:43:04.993,2015,57188e2659964a88853ff1af0e71c451,False,5.0,6.0,1.0,none,med,57188e2659964a88853ff1af0e71c451,,,False,0.03781283,1.0,1.0
27583790,source1_27583790_26_0,fdc8a09f10c34ff4b97785e74bacf4c5,"neither statement is complete enough to make any sort of conclusion - and certainly not before an election 4 years hence. 60% opposing a party does not necessarily mean 40% supports it. i saw chantel hebert on 'at issue' tonight and she dropped that 'six out of ten' number, but, that's all. no source, no context, no nothing. on its own, it doesn't mean anything. speculating on what is meant by a fragment of data without context is a mug's game.",jplondon,1449210709395.0,2015-12-04 06:31:49.395,2015,704ecade463b4832ab003824ed37744c,False,2.0,3.0,1.0,none,med,704ecade463b4832ab003824ed37744c,,,False,0.06896287,1.0,1.0
25876307,source1_25876307_5_2,d5dcf30392ee47ed88a5e9888fe9940b,Mulcair stated something during the debate like you are suggesting when May urged him to make an unequivocal statement about pipelines. He said the NDP would take an objective approach and assess each project from all angles to determine what would be best for the country as a whole.,J. Brown,1439067628090.0,2015-08-08 21:00:28.090,2015,34d650db2e394a0e8b4979eae05505a0,False,4.0,4.0,0.0,none,med,34d650db2e394a0e8b4979eae05505a0,,,False,0.008356431,1.0,1.0
26893759,source1_26893759_1_2_1,c818ce543d984180bd34b224c2117b6f,"unfortunately, I pay for a subscription for my father, who at 91 is not ready to change his set ways. Frankly, as a whole I find the Globe content fine, but the Editor clearly is not up to the task of commentary. Either he should abstain from embarrassing himself and the reputation of the Glib and Flail, or should find a job with a more appropriate rag like the Sun.",moosep,1445440933948.0,2015-10-21 15:22:13.948,2015,523f34358bd74c3d9d7fdbf01825354d,False,4.0,5.0,1.0,none,med,a39b3faf3cab45c38b4b4d7aa9823247,,,False,0.19789438,1.0,1.0
27047599,source1_27047599_144_0,9b934cf3860d4ac09fb138660e1940a2,Mike Harris was a teacher. John O'Toole former Durham PC MPP and father of Conservative Party interim leadership candidate Erin O'Toole was a school trustee in the Peterborough-Victoria-Northumberland district and in the Newcastle district. There's a start on some Conservatives :),BuckSaver,1446344957749.0,2015-11-01 02:29:17.749,2015,d5464482d175437cb16aadbd9c056c2a,False,3.0,4.0,1.0,none,med,d5464482d175437cb16aadbd9c056c2a,,,False,0.014890783,1.0,1.0
25993969,source1_25993969_9_0,3816520d134e41bfbff41140dd8a248c,"Renting space on the public boulevard does seem like a silly suggestion. UPS and FedEx have no comparable cost for delivery, just the same handling plant and vehicle parking costs that Canada Post deals with. The costs would be passed along as increased postage fees and would lead to Canada Post putting the Group Boxes farther apart, making people walk or drive farther to get their mail.",openwater2010,1439855402230.0,2015-08-17 23:50:02.230,2015,a1bfca0286e04568ad7337fe7d6f9972,False,2.0,6.0,4.0,none,med,a1bfca0286e04568ad7337fe7d6f9972,,,False,0.2540519,2.0,1.0
23482269,source1_23482269_89_0,98115c04dc73427388cb481722c57a73,"Who's 'Or insinuating that by passing bill C51 we will somehow be living in a fasciststate.' Some posters on forums? You can, however, find reasonable people writing and speaking as to how C51 is overly broad and infringing on individual rights. In fact, there's a provision in the bill that allows a judge to grant CSI and/or the RCMP a warrant that permits violations of the Charter. But hey, you made an inflammatory statement while accusing others of doing so and are oblivious of doing so, so why should your assessment of others hold any weight?",KgT,1426604095284.0,2015-03-17 14:54:55.284,2015,14149fe98f6b47fd81de5697ae76c1d4,False,3.0,4.0,1.0,none,med,14149fe98f6b47fd81de5697ae76c1d4,,,False,0.15822013,1.0,1.0
27284617,source1_27284617_7_0,eaf2fda97a9a4115b68f46531a6b1048,"France was the home of the original 'terror' during and following the Revolution. France and Europe have faced periodic terrorist threats from at least 1848, before, during and after both World Wars, and in the 1960s to 1980s, without any of the panic and dislocation being experienced today.",Rio's Revenge,1447730700549.0,2015-11-17 03:25:00.549,2015,0fe5f5b93b4c4b94aab59a255b969f78,False,1.0,3.0,2.0,none,med,0fe5f5b93b4c4b94aab59a255b969f78,,,False,0.11367676,1.0,1.0
22751410,source1_22751410_4_1_5,5d8c4c56c58d49638c99c6ac6ce7fe0c,"Did your ""advanced"" degree teach the difference between an element and a compound? Clearly not.",hairhorn,1422990014425.0,2015-02-03 19:00:14.425,2015,8156a35a54ac450fad9b4d1075d25eab,False,3.0,3.0,0.0,none,med,4f4ce795bbb34005bd35844c03c7299f,,,False,0.13561769,1.0,1.0
25541257,source1_25541257_0_0_2,8e0542d6b7c248ebbc0e0589533666b0,"Germany decommissioned all of its nuclear power plants after radiation was found in children's sandboxes following the Chernobyl accident. Really, every form of energy has its pros and cons. What's great about this is Alison's attitude.",Aleigh,1437179340343.0,2015-07-18 00:29:00.343,2015,8f04e7a89efc49eaa1f5c02f7e665925,False,2.0,5.0,3.0,none,med,37f8a1aa5101477496355c1e4300de9f,,,False,0.030506283,1.0,1.0
27851863,source1_27851863_51_0_0,e65bc109f048462da9d9e30279b3be3f,If it matters I am not Asian; I'm just reporting what I saw.,JC12345,1450695611117.0,2015-12-21 11:00:11.117,2015,24885ef0f4f5474a9506a525a7e3f78c,False,1.0,1.0,0.0,none,med,06e625fd8bb2411eb81c9574e32f278f,,,False,0.16098402,1.0,1.0
24363093,source1_24363093_8_0,67b17fd05ff848fea8e22397cb08345a,"Which is why the social conservative politicians (Brown, for example) court the new immigrant population. I was always confused by the transitional Canadian conservative voter who complains against immigration, when its the socially conservative immigrant population most likely to agree with them.",Umm...,1431358496176.0,2015-05-11 15:34:56.176,2015,9740268d8f5943ee9ec0623345d8b286,False,3.0,3.0,0.0,none,med,9740268d8f5943ee9ec0623345d8b286,,,False,0.037577134,1.0,1.0
25663385,source1_25663385_102_0,4366c5bb6a7d489a860bb7493a84b03c,I hope so.,Bolt Epistaxis,1437851353630.0,2015-07-25 19:09:13.630,2015,af54e75450164ed2be7c969229aceccc,False,1.0,1.0,0.0,none,med,af54e75450164ed2be7c969229aceccc,,,False,0.012314741,1.0,1.0
27550303,source1_27550303_10_0_0,b3a716b7138247098b7e43d687397acc,What a very odd take on the events of 1981-82. I hope you realize that old British North America Act is still part of our Constitution today.,Alceste,1449085308896.0,2015-12-02 19:41:48.896,2015,a8c1a7b618fd47ddabd401988acf8f0e,False,2.0,2.0,0.0,none,med,84cab645139c44c1a5077319143046ee,,,False,0.019854378,1.0,1.0
26842506,source1_26842506_42_0_1,c71c74e2e3aa490f886415af1b6dbac7,"Lately, she has been auditioning for Rosie Bartons' job on P&P, so probably not available.",Griffin,1445018357148.0,2015-10-16 17:59:17.148,2015,cfe306cf705a4fe7b44309b44ebfea67,False,2.0,2.0,0.0,none,med,9a96e7605b3844a59e14563ccd03948e,,,False,0.013508516,1.0,1.0
23670062,source1_23670062_3_0,17f9ebea87c24f858df81cf2998e338c,"We mustn't generalize today - about youth or those long in the tooth. But one has to wonder at those times when you could, when 'youth' actually worked to create those institutions that the 'greatest generation' fought to make possible - healthcare for all and pensions at the end of the day. Why oh why do they not understand the threat of their loss, now so apparent ?",George Victor 1,1427733535449.0,2015-03-30 16:38:55.449,2015,a3603042e5aa43e59c45a8d4f17dbb36,False,3.0,3.0,0.0,none,med,a3603042e5aa43e59c45a8d4f17dbb36,,,False,0.034513097,1.0,1.0
25039792,source1_25039792_49_1,d6c65bd101f247b7988a35ddad6fd95c,Most thoughtful post I've seen yet.,shiftless2,1434753115933.0,2015-06-19 22:31:55.933,2015,a2cb12fc815f4b1cb17b864823f2f6e6,False,3.0,9.0,6.0,none,med,a2cb12fc815f4b1cb17b864823f2f6e6,,,False,0.017089844,1.0,1.0
26571266,source1_26571266_3_1,0551d3895f4643e9b21d53f0ac17d6c4,Yeah buddy - there is absolutely nothing un_Canadian at the idea of the government of the day deciding to revoke citizenships at will... 'Some citizens are more citizens than others' - the new Canadian ethos. Sorry to hear that you hate our Canadian way of life.,concernedcanadian10,1443494387150.0,2015-09-29 02:39:47.150,2015,b162bea6ec4445dea422fea4e510f07a,False,5.0,7.0,2.0,none,med,b162bea6ec4445dea422fea4e510f07a,,,False,0.16245349,1.0,1.0
26181283,source1_26181283_3_0_0,65ed4b49bdc74384be7e312f4b991948,"Canadian population growth is about 1.2 % per year (highest in the G7). As Ms. May pointed out in the debate that makes the Prime Minister's talking point about jobs creation bogus. Canada needs to great jobs, and grow the GDP by 1.2 % just to break even on a per capita basis. Once you take into account population growth, Canada performance post the economic downturn was mediocre and propped up by the oil sector. With that gone we are in recession, currently losing about 1.5% of our personal wealth each year.",S_Smith,1441215381663.0,2015-09-02 17:36:21.663,2015,e3b7ea0360f8437a9659016d27f92342,False,4.0,4.0,0.0,none,med,9f9e22d465954f72a280dca69fb1eb55,,,False,0.11109332,1.0,1.0
27047599,source1_27047599_88_0_0,f00035e122fd4b4484e12727080a4a22,it's a vast right-wing conspiracy? keep telling yourself that. have you read the Toronto star lately? Martin Regg Cohn wrote a great article entitled: Ontario teachers playing loose with work to rule. Educate yourself.,patito11,1446386808499.0,2015-11-01 14:06:48.499,2015,0d2c52b569244d718e35c88f79517cd2,False,2.0,2.0,0.0,none,med,91a9da506ee5486cb53d58d9d0c94b34,,,False,0.15600902,1.0,1.0
23812631,source1_23812631_119_0_0,03eb360b534e42a8ab10c5d2bf72c6ef,"Barrylane1; it's my fantasy that the media or the RCMP will finally investigate what the ""internet communicatons"" team Harper hired are really doing. And that they'll find they're writing pro-Harper comments in this and other news venues.",globereader123,1428429163376.0,2015-04-07 17:52:43.376,2015,24f179302978472eb9b167b500a5cf9e,False,3.0,4.0,1.0,none,med,f79f9a1e003b4d82bb48d26322d59df5,,,False,0.01646154,1.0,1.0
27923650,source1_27923650_17_0,f71f634db85244fbb50b62518d0dd172,"How is this even close to being true?[a holy time that has been seized by us heathens]What a preposterous, belligerent and ignorant claim. So humans had no religion or celebration of the winter Solstice prior to Year Zero? Fascinating how the entire reality of the Universe revolves around Christian reference to the themselves. Good luck dealing with life from other worlds... And Happy Yuletide!",Stephen Saines,1451093448863.0,2015-12-26 01:30:48.863,2015,f64bd8dd21dc404e9c32c1bd19bcc88d,False,1.0,3.0,2.0,none,med,f64bd8dd21dc404e9c32c1bd19bcc88d,,,False,0.38434127,2.0,1.0
23160916,source1_23160916_11_0,934b0b6d7f284a178b5d97b024721fd5,This is absolutely correct! To do any kind of analysis as journalists they need to point out the dictatorial policies and processes used by this government and the fact that Harper of all the Western leaders is the one that resembles Putin the most!,SB31,1424800345268.0,2015-02-24 17:52:25.268,2015,3b3d3bd86bba4f9ea193a1a7116a89dd,False,2.0,2.0,0.0,none,med,3b3d3bd86bba4f9ea193a1a7116a89dd,,,False,0.102626406,1.0,1.0
26842506,source1_26842506_362_0_0,61fb68008ee648e2b00722763e44b350,Ha! Very true.,MisterNuke,1445085418748.0,2015-10-17 12:36:58.748,2015,7915e380d9524c5e804038fe78584135,False,2.0,2.0,0.0,none,med,f288de81ff234b23a5ae103b9c59ce45,,,False,0.01237757,1.0,1.0
27923650,source1_27923650_13_0,d3ff9deeae094281b5710348972e2133,In some European countries the gift-giving happens earlier in December and is separate from Christmas. There is a world of Christians outside of North America you know... This debate is so Anglo-centric.....,skyofblue,1451083394976.0,2015-12-25 22:43:14.976,2015,a5cdf6d84b0644878e0e72d446db3dbe,False,3.0,5.0,2.0,none,med,a5cdf6d84b0644878e0e72d446db3dbe,,,False,0.045873325,1.0,1.0
24252074,source1_24252074_6_0,581d3243f3a64df1aa2d778283efa599,I think you will find this is the policy across ALL school boards. It's not an isolated case by any means.,Crystal Glass,1430831443372.0,2015-05-05 13:10:43.372,2015,ca53f396101d41689c94d34d00fe9eb1,False,5.0,5.0,0.0,none,med,ca53f396101d41689c94d34d00fe9eb1,,,False,0.009298885,1.0,1.0
